qid,text,python_code_original,generated_python_code_first_attempt,original_passes_all_tests,passes_all_tests,ast_similarity_score,bleu_score,rouge1_score,rouge2_score,rougeL_score,codebert_similarity_score,translation_score
869," remove sublists from a given list of lists, which are outside a given range.","def remove_list_range(list1, leftrange, rigthrange):
   result = [i for i in list1 if (min(i)>=leftrange and max(i)<=rigthrange)]
   return result","def remove_list_range(lists, start, end):
  result = []
  for i in lists:
    if i[0] >= start and i[1] <= end:
      result.append(i)
  return result",True,False,0.6364,0.28685545046160515,0.6250000000000001,0.2608695652173913,0.5833333333333334,0.8608746528625488,0.6521351518089222
870, calculate the sum of the positive numbers of a given list of numbers using lambda function.,"def sum_positivenum(nums):
  sum_positivenum = list(filter(lambda nums:nums>0,nums))
  return sum(sum_positivenum)","def sum_positivenum(nums):
  return sum(filter(lambda x: x > 0, nums))",True,True,0.8788,0.4310621392431274,0.6896551724137931,0.5185185185185185,0.6206896551724139,0.9696829319000244,0.7901901315324886
871,Check whether the given strings are rotations of each other or not.,"def are_Rotations(string1,string2): 
    size1 = len(string1) 
    size2 = len(string2) 
    temp = '' 
    if size1 != size2: 
        return False
    temp = string1 + string1 
    if (temp.count(string2)> 0): 
        return True
    else: 
        return False","def are_Rotations(str1, str2):
    if len(str1) != len(str2):
        return False
    if str1 == str2:
        return True
    for i in range(len(str1)):
        if str1[i:] + str1[:i] == str2:
            return True
    return False",True,True,0.5303,0.1541112342649405,0.4126984126984127,0.1639344262295082,0.380952380952381,0.8949028253555298,0.5678115320251033
873, solve the fibonacci sequence using recursion.,"def fibonacci(n):
  if n == 1 or n == 2:
    return 1
  else:
    return (fibonacci(n - 1) + (fibonacci(n - 2)))","def fibonacci(n):
  if n == 0:
    return 0
  elif n == 1:
    return 1
  else:
    return fibonacci(n-1) + fibonacci(n-2)",True,True,0.8182,0.4513211149123324,0.8500000000000001,0.7368421052631577,0.8,0.9658181667327881,0.829560575110867
874,Check if the string is a concatenation of another string.,"def check_Concat(str1,str2):
    N = len(str1)
    M = len(str2)
    if (N % M != 0):
        return False
    for i in range(N):
        if (str1[i] != str2[i % M]):
            return False         
    return True","def check_Concat(string1, string2):
  if string1.endswith(string2):
    return True
  else:
    return False",True,True,0.3636,0.06287493080923418,0.34782608695652173,0.18181818181818182,0.30434782608695654,0.8228605389595032,0.47471437341635425
875, find the minimum difference in the tuple pairs of given tuples.,"def min_difference(test_list):
  temp = [abs(b - a) for a, b in test_list]
  res = min(temp)
  return (res) ","def min_difference(test_cases):
    result = []
    for test in test_cases:
        result.append(min(abs(test[0][0] - test[1][0]), abs(test[0][1] - test[1][1])))
    return result",True,False,0.7273,0.1440851880461664,0.4,0.16666666666666666,0.36000000000000004,0.8565614819526672,0.5983633708213836
876,Find lcm of two positive integers.,"def lcm(x, y):
   if x > y:
       z = x
   else:
       z = y
   while(True):
       if((z % x == 0) and (z % y == 0)):
           lcm = z
           break
       z += 1
   return lcm","def lcm(a,b):
  if (a > b):
    greater = a
  else:
    greater = b
  while (True):
    if ((greater % a == 0) and (greater % b == 0)):
      lcm = greater
      break
    greater += 1
  return lcm",True,True,1.0,0.4316666910276673,0.5172413793103449,0.25,0.5172413793103449,0.8646124601364136,0.7375913749780976
877,Sort the given string.,"def sort_String(str) : 
    str = ''.join(sorted(str)) 
    return (str) ","def sort_String(string):
    return ''.join(sorted(string))",True,True,0.9091,0.40763799321448413,0.6666666666666665,0.375,0.5555555555555556,0.9334072470664978,0.7634813357947228
878, check if the given tuple contains only k elements.,"def check_tuples(test_tuple, K):
  res = all(ele in K for ele in test_tuple)
  return (res) ","def check_tuples(tup1, tup2):
  if len(tup1) == len(tup2):
    return True
  else:
    return False",True,False,0.5455,0.15919612785658782,0.2424242424242424,0.12903225806451615,0.2424242424242424,0.7738264799118042,0.4901915542640766
879,"Write a function that matches a string that has an 'a' followed by anything, ending in 'b' by using regex.","import re
def text_match(text):
  patterns = 'a.*?b$'
  if re.search(patterns,  text):
    return ('Found a match!')
  else:
    return ('Not matched!')","import re
def text_match(text):
  match = re.search('a.*b$', text)
  if match:
    return 'Found a match!'
  else:
    return 'Not matched!'",True,True,1.0,0.4900117301348186,0.9090909090909091,0.6666666666666666,0.7727272727272727,0.9626684188842773,0.876086634774494
880,Find number of solutions in quadratic equation.,"def Check_Solution(a,b,c) : 
    if ((b*b) - (4*a*c)) > 0 : 
        return (""2 solutions"") 
    elif ((b*b) - (4*a*c)) == 0 : 
        return (""1 solution"") 
    else : 
        return (""No solutions"") ","def Check_Solution(a, b, c):
  if (b*b - 4*a*c) < 0:
    return ""No solutions""
  elif (b*b - 4*a*c) == 0:
    return ""1 solution""
  else:
    return ""2 solutions""",True,True,0.9394,0.5409685689264746,1.0,1.0,0.9333333333333333,0.9857518076896667,0.9239599895840308
881, find the sum of first even and odd number of a given list.,"def sum_even_odd(list1):
    first_even = next((el for el in list1 if el%2==0),-1)
    first_odd = next((el for el in list1 if el%2!=0),-1)
    return (first_even+first_odd)","def sum_even_odd(nums):
    even_sum = 0
    odd_sum = 0
    for num in nums:
        if num % 2 == 0:
            even_sum += num
        else:
            odd_sum += num
    return even_sum + odd_sum",True,False,0.6818,0.17694090013846145,0.44776119402985076,0.12307692307692307,0.44776119402985076,0.7719441652297974,0.5764186925055841
882, caluclate perimeter of a parallelogram.,"def parallelogram_perimeter(b,h):
  perimeter=2*(b*h)
  return perimeter","def parallelogram_perimeter(a, b):
  perimeter = 2*(a+b)
  return perimeter",True,False,0.9545,0.5338177723601815,0.8181818181818182,0.4000000000000001,0.8181818181818182,0.9615328907966614,0.8530887435603041
883, find numbers divisible by m and n from a list of numbers using lambda function.,"def div_of_nums(nums,m,n):
 result = list(filter(lambda x: (x % m == 0 and x % n == 0), nums)) 
 return result","def div_of_nums(nums, m, n):
  result = list(filter(lambda x: (x % m == 0 and x % n == 0), nums))
  return str(result)",True,False,0.9697,0.9172891018523623,0.9777777777777777,0.9302325581395349,0.9777777777777777,0.9782059788703918,0.9674820751412945
884,Check whether all the bits are within a given range or not.,"def all_Bits_Set_In_The_Given_Range(n,l,r): 
    num = ((1 << r) - 1) ^ ((1 << (l - 1)) - 1) 
    new_num = n & num 
    if (num == new_num): 
        return True
    return False","def all_Bits_Set_In_The_Given_Range(num, l, r):
  return (num & (2**l - 1) & (2**r - 1)) == 0",True,False,0.6727,0.3406953870027908,0.6666666666666665,0.4081632653061224,0.5490196078431372,0.9345709085464478,0.6987721277999791
885,Check whether the two given strings are isomorphic to each other or not.,"def is_Isomorphic(str1,str2):          
    dict_str1 = {}
    dict_str2 = {}
    for i, value in enumerate(str1):
        dict_str1[value] = dict_str1.get(value,[]) + [i]        
    for j, value in enumerate(str2):
        dict_str2[value] = dict_str2.get(value,[]) + [j]
    if sorted(dict_str1.values()) == sorted(dict_str2.values()):
        return True
    else:
        return False","def is_Isomorphic(str1, str2):
  if len(str1) != len(str2):
    return False
  for i in range(len(str1)):
    if str1[i] in str2[:i] or str2[i] in str1[:i]:
      return False
  return True",True,False,0.2727,0.13478853161914356,0.5176470588235293,0.1686746987951807,0.4470588235294118,0.802550196647644,0.4898036863401135
886, add all the numbers in a list and divide it with the length of the list.,"def sum_num(numbers):
    total = 0
    for x in numbers:
        total += x
    return total/len(numbers) ","def sum_num(nums):
  total = 0
  for num in nums:
    total += num
  return total / len(nums)",True,True,1.0,0.5322079816732274,0.6875,0.4000000000000001,0.6875,0.9485586285591125,0.8270913181630122
887,Check whether the given number is odd or not using bitwise operator.,"def is_odd(n) : 
    if (n^1 == n-1) :
        return True; 
    else :
        return False; ","def is_odd(num):
  return num & 1",True,True,0.6364,0.13598466352073388,0.4761904761904762,0.21052631578947367,0.38095238095238093,0.7880895733833313,0.5638180375876178
888, substract the elements of the given nested tuples.,"def substract_elements(test_tup1, test_tup2):
  res = tuple(tuple(a - b for a, b in zip(tup1, tup2))
   for tup1, tup2 in zip(test_tup1, test_tup2))
  return (res) ","def substract_elements(tup1, tup2):
  result = []
  for i in range(len(tup1)):
    result.append([tup1[i][0] - tup2[i][0], tup1[i][1] - tup2[i][1]])
  return result",True,True,0.7273,0.15040844723330973,0.4482758620689655,0.10714285714285715,0.4482758620689655,0.8509632349014282,0.612129085313215
889, reverse each list in a given list of lists.,"def reverse_list_lists(lists):
    for l in lists:
        l.sort(reverse = True)
    return lists ","def reverse_list_lists(lists):
    result = []
    for i in lists:
        result.append(i[::-1])
    return result",True,True,0.8182,0.3591791496404402,0.5806451612903225,0.3448275862068965,0.5806451612903225,0.8306320905685425,0.6935918162959595
890,Find the index of an extra element present in one sorted list.,"def find_Extra(arr1,arr2,n) : 
    for i in range(0, n) : 
        if (arr1[i] != arr2[i]) : 
            return i 
    return n ","def find_Extra(arr1, arr2, n): 
	for i in range(n): 
		if (arr1[i] != arr2[i]): 
			return i 
	return -1",True,False,1.0,0.8822461661218503,0.9268292682926829,0.8717948717948718,0.9268292682926829,0.9732663631439209,0.9541649043754716
891,Check whether the given two numbers have same number of digits or not.,"def same_Length(A,B): 
    while (A > 0 and B > 0): 
        A = A / 10; 
        B = B / 10; 
    if (A == 0 and B == 0): 
        return True; 
    return False; ","def same_Length(x, y):
  if len(str(x)) == len(str(y)):
    return True
  else:
    return False",True,True,0.5909,0.1358410087959048,0.3636363636363636,0.1904761904761905,0.3636363636363636,0.7642824053764343,0.5292408431942429
892, remove multiple spaces in a string.,"import re
def remove_spaces(text):
 return (re.sub(' +',' ',text))","def remove_spaces(string):
  return string.replace(""  "", "" "")",True,False,1.0,0.19406786950364166,0.47058823529411764,0.26666666666666666,0.47058823529411764,0.8284443616867065,0.6903427056975742
894, convert the given string of float type into tuple.,"def float_to_tuple(test_str):
  res = tuple(map(float, test_str.split(', ')))
  return (res) ","def float_to_tuple(float_str):
    return tuple(map(float, float_str.split(',')))",True,True,0.9091,0.6271660818283235,0.7857142857142856,0.4615384615384615,0.7142857142857142,0.9590118527412415,0.8344369654334757
895, find the maximum sum of subsequences of given list with no adjacent elements.,"def max_sum_subseq(A):
    n = len(A)
    if n == 1:
        return A[0]
    look_up = [None] * n
    look_up[0] = A[0]
    look_up[1] = max(A[0], A[1])
    for i in range(2, n):
        look_up[i] = max(look_up[i - 1], look_up[i - 2] + A[i])
        look_up[i] = max(look_up[i], A[i])
    return look_up[n - 1]","def max_sum_subseq(nums):
    n = len(nums)
    dp = [0] * n
    dp[0] = nums[0]
    for i in range(1, n):
        dp[i] = max(dp[i - 1] + nums[i], nums[i])
    return dp[n - 1]",True,False,0.6364,0.22123569954509362,0.5,0.22448979591836735,0.48,0.7782952785491943,0.5868514072426457
896, sort a list in increasing order by the last element in each tuple from a given list of non-empty tuples.,"def last(n):
   return n[-1]
def sort_list_last(tuples):
  return sorted(tuples, key=last)","def sort_list_last(test_list):
  return sorted(test_list, key=lambda x: x[-1])",True,True,0.8182,0.4002933389288744,0.5161290322580646,0.2758620689655172,0.45161290322580644,0.8622501492500305,0.6795148282883514
897,Check whether the word is present in a given sentence or not.,"def is_Word_Present(sentence,word): 
    s = sentence.split("" "") 
    for i in s:  
        if (i == word): 
            return True
    return False","def is_Word_Present(sentence, word):
  if word in sentence:
    return True
  else:
    return False",True,True,0.7273,0.3261758479890427,0.8,0.4242424242424242,0.6857142857142857,0.9334596395492554,0.7452227227104078
898," extract specified number of elements from a given list, which follow each other continuously.","from itertools import groupby 
def extract_elements(numbers, n):
    result = [i for i, j in groupby(numbers) if len(list(j)) == n] 
    return result","def extract_elements(nums, n):
  res = []
  for i in range(n):
    res.append(nums[i])
  return (str(res))",True,False,0.6364,0.2009316837698574,0.4761904761904762,0.15,0.42857142857142855,0.7246895432472229,0.5522392704182756
899,Check whether list can be sorted or not by picking only the corner elements.,"def check(arr,n): 
    g = 0 
    for i in range(1,n): 
        if (arr[i] - arr[i - 1] > 0 and g == 1): 
            return False
        if (arr[i] - arr[i] < 0): 
            g = 1
    return True","def check(arr, n): 
	for i in range(n): 
		if (arr[i] < arr[i - 1]): 
			return False
	return True",True,False,0.7576,0.3227092863145903,0.7169811320754718,0.5882352941176471,0.7169811320754718,0.8807270526885986,0.7385824447972189
900,Write a function where a string will start with a specific number.,"import re
def match_num(string):
    text = re.compile(r""^5"")
    if text.match(string):
        return True
    else:
        return False","def match_num(string):
  if string[0] == '5' or string[0] == '6' or string[0] == '7':
    return True
  else:
    return False",True,False,0.8182,0.32913544603363937,0.5853658536585366,0.358974358974359,0.5365853658536585,0.7847908735275269,0.6691134585306188
901, find the smallest multiple of the first n numbers.,"def smallest_multiple(n):
    if (n<=2):
      return n
    i = n * 2
    factors = [number  for number in range(n, 1, -1) if number * 2 > n]
    while True:
        for a in factors:
            if i % a != 0:
                i += n
                break
            if (a == factors[-1] and i % a == 0):
                return i","def smallest_multiple(n):
  for i in range(1, n+1):
    if (n % i == 0):
      return i",True,False,0.5076,0.11115715181832095,0.5230769230769231,0.31746031746031744,0.46153846153846156,0.8798835873603821,0.5833864481694432
902, combine two dictionaries by adding values for common keys.,"from collections import Counter
def add_dict(d1,d2):
   add_dict = Counter(d1) + Counter(d2)
   return add_dict","def add_dict(d1, d2):
  res = {key: d1.get(key, 0) + d2.get(key, 0) for key in d1.keys() | d2.keys()}
  return res",True,True,0.8636,0.21387605027624657,0.380952380952381,0.19999999999999998,0.380952380952381,0.7632461786270142,0.6096618627851749
903,Count the total unset bits from 1 to n.,"def count_Unset_Bits(n) :  
    cnt = 0;  
    for i in range(1,n + 1) : 
        temp = i;  
        while (temp) :  
            if (temp % 2 == 0) : 
                cnt += 1;  
            temp = temp // 2;  
    return cnt;  ","def count_Unset_Bits(n):
    count = 0
    while (n > 0):
        if (n & 1 == 0):
            count += 1
        n = n >> 1
    return count",True,False,0.5909,0.27619403091014755,0.56,0.25,0.44,0.9416235685348511,0.6394126520782125
904, return true if the given number is even else return false.,"def even_num(x):
  if x%2==0:
     return True
  else:
    return False","def even_num(num):
  if num % 2 == 0:
    return True
  else:
    return False",True,True,1.0,0.7389984311706962,0.8461538461538461,0.6666666666666666,0.8461538461538461,0.9776855707168579,0.9109615877397648
905,Find the sum of squares of binomial co-efficients.,"def factorial(start,end): 
    res = 1 
    for i in range(start,end + 1): 
        res *= i      
    return res 
def sum_of_square(n): 
   return int(factorial(n + 1, 2 * n)  /factorial(1, n)) ","def sum_of_square(n):
  if n == 1:
    return 1
  else:
    return sum_of_square(n-1) + (n-1)*(n-1)",True,False,0.4091,0.17189232364250498,0.5283018867924528,0.23529411764705882,0.4528301886792453,0.7170971632003784,0.5029676623478679
906," extract year, month and date from a url by using regex.","import re
def extract_date(url):
        return re.findall(r'/(\d{4})/(\d{1,2})/(\d{1,2})/', url)","import re
def extract_date(url):
  date = re.findall(r'(\d{4})/(\d{2})/(\d{2})', url)
  return date",True,True,0.9091,0.6919333938826604,0.8947368421052632,0.7222222222222222,0.8421052631578947,0.9782211780548096,0.8907463365027709
907, print the first n lucky numbers.,"def lucky_num(n):
 List=range(-1,n*n+9,2)
 i=2
 while List[i:]:List=sorted(set(List)-set(List[List[i]::List[i]]));i+=1
 return List[1:n+1]","def lucky_num(n):
  res = [1, 3, 7, 9, 13, 15, 21, 25]
  for i in range(n-8):
    res.append(res[-1]+res[-2]+res[-3]+res[-4]+res[-5]+res[-6]+res[-7]+res[-8])
  return res[:n]",True,False,0.5455,0.12416464664285262,0.35616438356164376,0.08450704225352113,0.27397260273972607,0.831048846244812,0.5205962417297688
908, find the fixed point in the given list.,"def find_fixed_point(arr, n): 
	for i in range(n): 
		if arr[i] is i: 
			return i 
	return -1","def find_fixed_point(arr, n): 
	for i in range(n): 
		if (arr[i] == i): 
			return i 
	return -1",True,True,0.9091,0.7611780896356989,0.9743589743589743,0.918918918918919,0.9743589743589743,0.9916093349456787,0.9399917657302469
909, find the previous palindrome of a specified number.,"def previous_palindrome(num):
    for x in range(num-1,0,-1):
        if str(x) == str(x)[::-1]:
            return x","def previous_palindrome(num):
    num = str(num)
    num = num[::-1]
    num = int(num)
    num = num - 1
    num = str(num)
    num = num[::-1]
    num = int(num)
    return num",True,False,0.5758,0.23844517803477938,0.46808510638297873,0.17777777777777778,0.425531914893617,0.9361886978149414,0.6149877487999367
911, compute maximum product of three numbers of a given list of integers using heap queue algorithm.,"def maximum_product(nums):
    import heapq
    a, b = heapq.nlargest(3, nums), heapq.nsmallest(2, nums)
    return max(a[0] * a[1] * a[2], a[0] * b[0] * b[1])","import heapq
def maximum_product(nums):
  heapq.heapify(nums)
  return heapq.nlargest(3, nums)[0] * heapq.nlargest(3, nums)[1] * heapq.nlargest(3, nums)[2]",True,True,0.7273,0.3480840312636386,0.5818181818181818,0.339622641509434,0.4727272727272728,0.884242057800293,0.6721901645228473
913, check for a number at the end of a string.,"import re
def end_num(string):
    text = re.compile(r"".*[0-9]$"")
    if text.match(string):
        return True
    else:
        return False","def end_num(s):
  return s[-1].isdigit()",True,True,0.7273,0.07429006562508816,0.27586206896551724,0.14814814814814817,0.27586206896551724,0.6919806003570557,0.5078201413362649
914,Check whether the given string is made up of two alternating characters or not.,"def is_Two_Alter(s):  
    for i in range (len( s) - 2) : 
        if (s[i] != s[i + 2]) : 
            return False
    if (s[0] == s[1]): 
        return False
    return True","def is_Two_Alter(s):
  if len(s) < 2:
    return False
  for i in range(0, len(s) - 1):
    if s[i] == s[i + 1]:
      return False
  return True",True,False,0.9394,0.5227762474414704,0.9310344827586207,0.7142857142857143,0.7241379310344829,0.9794648885726929,0.8673787593899096
915, rearrange positive and negative numbers in a given list using lambda function.,"def rearrange_numbs(array_nums):
  result = sorted(array_nums, key = lambda i: 0 if i == 0 else -1 / i)
  return result ","def rearrange_numbs(nums):
    positive = []
    negative = []
    for i in nums:
        if i >= 0:
            positive.append(i)
        else:
            negative.append(i)
    positive.sort()
    negative.sort(reverse=True)
    return positive + negative",True,False,0.3636,0.11594207385288217,0.48000000000000004,0.16666666666666666,0.44,0.8654530644416809,0.5277361132732099
916, find if there is a triplet in the list whose sum is equal to a given value.,"def find_triplet_array(A, arr_size, sum): 
	for i in range( 0, arr_size-2): 
		for j in range(i + 1, arr_size-1): 
			for k in range(j + 1, arr_size): 
				if A[i] + A[j] + A[k] == sum: 
					return  A[i],A[j],A[k] 
					return True
	return False","def find_triplet_array(arr, n, sum): 
	arr.sort() 
	for i in range(n - 1): 
		for j in range(i + 1, n): 
			if (arr[i] + arr[j] > sum): 
				break
			if (arr[i] + arr[j] == sum): 
				return [arr[i], arr[j], arr[j + 1]] 
	return []",True,False,0.5909,0.39149959793576455,0.6249999999999999,0.29787234042553196,0.5416666666666667,0.9325208067893982,0.6719008591911424
917, find the sequences of one upper case letter followed by lower case letters.,"import re
def text_uppercase_lowercase(text):
        patterns = '[A-Z]+[a-z]+$'
        if re.search(patterns, text):
                return 'Found a match!'
        else:
                return ('Not matched!')","def text_uppercase_lowercase(text):
  if text.isupper() and text.islower():
    return 'Found a match!'
  else:
    return 'Not matched!'",True,False,0.9091,0.41945110278009745,0.6818181818181819,0.5238095238095238,0.6818181818181819,0.8816553950309753,0.7744445201838728
918, count coin change.,"def coin_change(S, m, n): 
    table = [[0 for x in range(m)] for x in range(n+1)] 
    for i in range(m): 
        table[0][i] = 1
    for i in range(1, n+1): 
        for j in range(m): 
            x = table[i - S[j]][j] if i-S[j] >= 0 else 0
            y = table[i][j-1] if j >= 1 else 0 
            table[i][j] = x + y   
    return table[n][m-1] ","def coin_change(coins, m, n): 
	table = [[0 for x in range(n + 1)] 
				for x in range(m)] 
	for i in range(m): 
		table[i][0] = 1
	for i in range(m): 
		for j in range(1, n + 1): 
			table[i][j] = table[i][j - coins[i]] + table[i - 1][j] 
	return table[m - 1][n]",True,False,0.8182,0.6493663184986673,0.8461538461538461,0.640625,0.676923076923077,0.9560209512710571,0.8222790609485829
919,Multiply all items in the list.,"def multiply_list(items):
    tot = 1
    for x in items:
        tot *= x
    return tot","def multiply_list(l):
  product = 1
  for i in l:
    product *= i
  return product",True,True,1.0,0.2719326877457978,0.5,0.23076923076923078,0.5,0.8462657332420349,0.7099247369477535
921, perform chunking of tuples each of size n.,"def chunk_tuples(test_tup, N):
  res = [test_tup[i : i + N] for i in range(0, len(test_tup), N)]
  return (res) ","def chunk_tuples(test_list, n):
    res = [test_list[i:i + n] for i in range(0, len(test_list), n)]
    return (res)",True,True,1.0,0.6689092854838997,0.8695652173913043,0.7272727272727273,0.8695652173913043,0.9703660011291504,0.9102739696550551
922, find a pair with the highest product from a given list of integers.,"def max_product(arr): 
    arr_len = len(arr) 
    if (arr_len < 2): 
        return None     
    x = arr[0]; y = arr[1]    
    for i in range(0, arr_len): 
        for j in range(i + 1, arr_len): 
            if (arr[i] * arr[j] > x * y): 
                x = arr[i]; y = arr[j] 
    return x,y   ","def max_product(nums):
    if len(nums) == 0:
        return []
    if len(nums) == 1:
        return nums
    max_product = [nums[0], nums[1]]
    for i in range(2, len(nums)):
        if nums[i] * max_product[0] > nums[i] * max_product[1]:
            max_product[0] = nums[i]
        else:
            max_product[1] = nums[i]
    return max_product",True,False,0.4394,0.1701036373131185,0.4230769230769231,0.11764705882352941,0.3653846153846154,0.8179466128349304,0.5161394157800986
923, find the length of the shortest string that has both str1 and str2 as subsequences.,"def super_seq(X, Y, m, n):
	if (not m):
		return n
	if (not n):
		return m
	if (X[m - 1] == Y[n - 1]):
		return 1 + super_seq(X, Y, m - 1, n - 1)
	return 1 + min(super_seq(X, Y, m - 1, n),	super_seq(X, Y, m, n - 1))","def super_seq(str1, str2, m, n): 
    dp = [[0 for i in range(n + 1)] for j in range(m + 1)] 
    for i in range(m + 1): 
        for j in range(n + 1): 
            if i == 0 or j == 0: 
                dp[i][j] = 0
            elif str1[i - 1] == str2[j - 1]: 
                dp[i][j] = dp[i - 1][j - 1] + 1
            else: 
                dp[i][j] = max(dp[i][j - 1], dp[i - 1][j]) 
    return dp[m][n]",True,False,0.4545,0.12330742371655844,0.33070866141732286,0.128,0.28346456692913385,0.7429286241531372,0.4679713120063562
924, find maximum of two numbers.,"def max_of_two( x, y ):
    if x > y:
        return x
    return y","def max_of_two(num1, num2):
  if (num1 > num2):
    return num1
  else:
    return num2",True,True,1.0,0.3214110553053944,0.5185185185185186,0.24000000000000002,0.5185185185185186,0.8218920230865479,0.7114329432404608
925,Calculate the product of all the numbers of a given tuple.,"def mutiple_tuple(nums):
    temp = list(nums)
    product = 1 
    for x in temp:
        product *= x
    return product","def mutiple_tuple(nums):
  product = 1
  for num in nums:
    product *= num
  return product",True,True,0.8182,0.4400618044067915,0.7741935483870968,0.4827586206896552,0.7096774193548386,0.95470130443573,0.7907105357696029
926, find n-th rencontres number.,"def binomial_coeffi(n, k): 
	if (k == 0 or k == n): 
		return 1
	return (binomial_coeffi(n - 1, k - 1) 
		+ binomial_coeffi(n - 1, k)) 
def rencontres_number(n, m): 
	if (n == 0 and m == 0): 
		return 1
	if (n == 1 and m == 0): 
		return 0
	if (m == 0): 
		return ((n - 1) * (rencontres_number(n - 1, 0)+ rencontres_number(n - 2, 0))) 
	return (binomial_coeffi(n, m) * rencontres_number(n - m, 0))","def rencontres_number(n, m):
    if n == 0:
        return 0
    if n == 1:
        return 1
    if m == 0:
        return 2
    return rencontres_number(n - 1, m) + rencontres_number(n - 1, m - 1)",True,False,0.6515,0.1345056935349077,0.6153846153846153,0.49019607843137253,0.5,0.7963731288909912,0.6161044299253678
928, convert a date of yyyy-mm-dd format to dd-mm-yyyy format.,"import re
def change_date_format(dt):
        return re.sub(r'(\d{4})-(\d{1,2})-(\d{1,2})', '\\3-\\2-\\1', dt)
        return change_date_format(dt)","def change_date_format(date):
  return date.split('-')[2] + '-' + date.split('-')[1] + '-' + date.split('-')[0]",True,True,0.6364,0.10845699504785157,0.37209302325581395,0.14634146341463417,0.37209302325581395,0.7339794635772705,0.527178840741515
929, count repeated items of a tuple.,"def count_tuplex(tuplex,value):  
  count = tuplex.count(value)
  return count","def count_tuplex(tuplex, n):
  count = 0
  for i in tuplex:
    if (i == n):
      count += 1
  return count",True,True,0.7273,0.2881519150515533,0.6206896551724137,0.29629629629629634,0.6206896551724137,0.9082968831062317,0.6985313292002546
930,Write a function that matches a string that has an a followed by zero or more b's by using regex.,"import re
def text_match(text):
        patterns = 'ab*?'
        if re.search(patterns,  text):
                return ('Found a match!')
        else:
                return ('Not matched!')","def text_match(text):
  if re.search('ab*c',text):
    return 'Found a match!'
  else:
    return 'Not matched!'",True,False,0.9091,0.4783489548361948,0.8717948717948718,0.7027027027027027,0.8205128205128205,0.9325860738754272,0.8469065667315644
931, calculate the sum of series 1³+2³+3³+….+n³.,"import math 
def sum_series(number):
 total = 0
 total = math.pow((number * (number + 1)) /2, 2)
 return total","def sum_series(n):
  sum = 0
  for i in range(1, n + 1):
    sum += i**3
  return sum",True,True,0.6591,0.17156724795475659,0.3333333333333333,0.11764705882352941,0.3333333333333333,0.7672116756439209,0.5396714975453578
932, remove duplicate words from a given list of strings.,"def remove_duplic_list(l):
    temp = []
    for x in l:
        if x not in temp:
            temp.append(x)
    return temp","def remove_duplic_list(l):
  return list(set(l))",True,False,0.4545,0.24196046347679678,0.48275862068965514,0.2962962962962963,0.41379310344827586,0.8305704593658447,0.553680349526747
933, convert camel case string to snake case string by using regex.,"import re
def camel_to_snake(text):
  str1 = re.sub('(.)([A-Z][a-z]+)', r'\1_\2', text)
  return re.sub('([a-z0-9])([A-Z])', r'\1_\2', str1).lower()","import re
def camel_to_snake(text):
  return re.sub(r'(?<!^)(?=[A-Z])', '_', text).lower()",True,True,0.9091,0.28004894073586273,0.6521739130434783,0.4545454545454545,0.5652173913043478,0.9424047470092773,0.7578488282541059
934, find the nth delannoy number.,"def dealnnoy_num(n, m): 
	if (m == 0 or n == 0) : 
		return 1
	return dealnnoy_num(m - 1, n) + dealnnoy_num(m - 1, n - 1) + dealnnoy_num(m, n - 1)","def dealnnoy_num(n, m):
  if n == 0 and m == 0:
    return 1
  if n == 0:
    return 1
  if m == 0:
    return 0
  if n == 1 and m == 1:
    return 1
  return dealnnoy_num(n - 1, m) + dealnnoy_num(n - 1, m - 1)",True,False,0.8182,0.4187065144250298,0.7397260273972602,0.5070422535211268,0.6301369863013698,0.9813231229782104,0.7837290078458645
935, calculate the sum of series 1²+2²+3²+….+n².,"def series_sum(number):
 total = 0
 total = (number * (number + 1) * (2 * number + 1)) / 6
 return total","def series_sum(n):
  sum = 0
  for i in range(1, n+1):
    sum += i*i
  return sum",True,True,0.697,0.17940100725233848,0.411764705882353,0.125,0.411764705882353,0.7982614040374756,0.5807727686089385
936, re-arrange the given tuples based on the given ordered list.,"def re_arrange_tuples(test_list, ord_list):
  temp = dict(test_list)
  res = [(key, temp[key]) for key in ord_list]
  return (res) ","def re_arrange_tuples(test_list, order_list):
    result = [test_list[i] for i in order_list]
    return result",True,False,0.7273,0.3573578934095852,0.6190476190476191,0.35000000000000003,0.6190476190476191,0.8374212980270386,0.6829201484123267
937, count the most common character in a given string.,"from collections import Counter 
def max_char(str1):
    temp = Counter(str1) 
    max_char = max(temp, key = temp.get)
    return max_char","def max_char(str1):
  d = {}
  for i in str1:
    if i in d:
      d[i] += 1
    else:
      d[i] = 1
  return max(d, key=d.get)",True,True,0.5909,0.21723558841710366,0.3829787234042554,0.17777777777777778,0.3404255319148936,0.8051718473434448,0.5495092964284645
